title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Patriarche Père et Fils 2019 En Caradeux Premier Cru  (Pernand-Vergelesses),Patriarche Père et Fils,2019.0,En Caradeux Premier Cru,Pinot Noir,France,Burgundy,Pernand-Vergelesses,,28.0,88,"The cool character of this under-rated appellation is apparent in this red-currant-dominated wine. With a fresh streak of acidity, the wood and spice flavors are contained and balanced. The wine will be ready to drink from 2022.",Roger Voss,@vossroger,cool character underrated appellation apparent redcurrantdominate wine fresh streak acidity wood spice flavor contain balanced wine ready drink 2022
Pierre Vessigaud 2020 Vielles Vignes  (Pouilly-Fuissé),Pierre Vessigaud,2020.0,Vielles Vignes,Chardonnay,France,Burgundy,Pouilly-Fuissé,,25.0,88,"Lively and fresh, this wine offers apples, citrus and warmer pears. The juicy fruitiness is immediately attractive, perfumed and bright at the end. Drink now.",Roger Voss,@vossroger,lively fresh wine offer apple citrus warm pear juicy fruitiness immediately attractive perfume bright end drink
Château de Santenay 2020  Nuits-St.-Georges,Château de Santenay,2020.0,,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,38.0,88,"For a wine from this appellation, this is soft, bringing out ripe fruit rather than structure. It means the wine will develop quickly and with charm as well as richness. The red fruits are already showing well, as is crisp acidity. Drink from 2022.",Roger Voss,@vossroger,wine appellation soft bring ripe fruit rather structure mean wine develop quickly charm well richness red fruit already show well crisp acidity drink 2022
Domaine Arnoux Père et Fils 2020 Les Beaumonts  (Chorey-lès-Beaune),Domaine Arnoux Père et Fils,2020.0,Les Beaumonts,Pinot Noir,France,Burgundy,Chorey-lès-Beaune,,27.0,88,"Aged in wood, this wine is ripe, with a smoky character from the toastiness. Next to the spice, the red currant and berry fruits are intensely fresh and disclose a tight line of acidity. The wine is still young, although developing well as the acidity softens. It will be ready to drink from 2022.",Roger Voss,@vossroger,aged wood wine ripe smoky character toastiness next spice red currant berry fruit intensely fresh disclose tight line acidity wine still young although develop well acidity soften ready drink 2022
Yves Giroux 2020 Les Raidillons  (Pouilly-Fuissé),Yves Giroux,2020.0,Les Raidillons,Chardonnay,France,Burgundy,Pouilly-Fuissé,,25.0,88,"This wine is still firm, only hinting at its potential. The weight is there as well as the rich fruitiness. Give this wine a few months to bring out the generous fruit and texture. Drink from 2021.",Roger Voss,@vossroger,wine still firm hint potential weight well rich fruitiness give wine month bring generous fruit texture drink 2021
Louis Jadot 2015  Corton-Charlemagne,Louis Jadot,2015.0,,Chardonnay,France,Burgundy,Corton-Charlemagne,,117.0,96,"A hugely rich, powerful Chardonnay, layering ripe fruit with a core of tannic structure, acidity, wood and huge depth of flavor. The wine is concentrated, with layers of fruit and textured acidity. Of course, it needs aging—7 years at least.",Roger Voss,@vossroger,hugely rich powerful chardonnay layer ripe fruit core tannic structure acidity wood huge depth flavor wine concentrate layer fruit texture acidity course need aging—7 year least
Domaine Christian Moreau Père et Fils 2015 Clos des Hospices Les Clos Grand Cru  (Chablis),Domaine Christian Moreau Père et Fils,2015.0,Clos des Hospices Les Clos Grand Cru,Chardonnay,France,Burgundy,Chablis,,105.0,95,"A superbly rich wine, with its acidity well integrated into the concentrated and rounded fruit. It has great texture and fruit that bursts from the glass. It is generous, warm and toasty, while also preserving the steeliness that is hallmark of the Les Clos vineyard. Age for at least five years.",Roger Voss,@vossroger,superbly rich wine acidity well integrate concentrate rounded fruit great texture fruit burst glass generous warm toasty also preserve steeliness hallmark les clos vineyard age least five year
Domaine de la Denante 2021 Les Maillettes  (Saint-Véran),Domaine de la Denante,2021.0,Les Maillettes,Chardonnay,France,Burgundy,Saint-Véran,,23.0,89,"This is a smooth, yellow fruit-flavored wine that comes from a small area of the appellation. It has ripe apricot fruit and a toasty, creamy texture, giving it rich, full flavor. A light touch of textured minerality lifts the wine on the finish.",Roger Voss,@vossroger,smooth yellow fruitflavored wine come small area appellation ripe apricot fruit toasty creamy texture give rich full flavor light touch texture minerality lift wine finish
Louis Latour 2015 La Garenne  (Puligny-Montrachet),Louis Latour,2015.0,La Garenne,Chardonnay,France,Burgundy,Puligny-Montrachet,,65.0,90,"A bright, toasty wine, with the ripe fruits of the vintage and characteristics from the wood giving extra richness to this finely structured, mineral-textured wine.",Roger Voss,@vossroger,bright toasty wine ripe fruit vintage characteristic wood give extra richness finely structure mineraltexture wine
Dujac Fils & Pere 2015  Morey-Saint-Denis,Dujac Fils & Pere,2015.0,,Pinot Noir,France,Burgundy,Morey-Saint-Denis,,69.0,90,"Structured and dense, with layered tannins and an austere edge. At the same time, the fruit packs concentrated strawberry flavors, acidity and complexities from textured wood.",Roger Voss,@vossroger,structure dense layer tannin austere edge time fruit pack concentrate strawberry flavor acidity complexity texture wood
Chanson Père et Fils 2015 Clos des Fèves Premier Cru  (Beaune),Chanson Père et Fils,2015.0,Clos des Fèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,96.0,93,"This is dark and wood laden, with sweet, rich fruit and a firm, dense structure. It has a full feel, and its opulence is likely to develop over the next 2–3 years.",Roger Voss,@vossroger,dark wood laden sweet rich fruit firm dense structure full feel opulence likely develop next 2–3 year
Chanson Père et Fils 2016 Les Chenevottes Premier Cru  (Chassagne-Montrachet),Chanson Père et Fils,2016.0,Les Chenevottes Premier Cru,Chardonnay,France,Burgundy,Chassagne-Montrachet,,81.0,93,"This is crisp, with citrus and red apple fruits that are heightened by the taut structure. Nervy acidity adds to the tense feel while judicious layers of wood warm the finish. For long-term aging.",Roger Voss,@vossroger,crisp citrus red apple fruit heighten taut structure nervy acidity add tense feel judicious layer wood warm finish longterm age
Domaine Drouhin-Laroze 2016 Lavaut Saint-Jacques Premier Cru  (Gevrey-Chambertin),Domaine Drouhin-Laroze,2016.0,Lavaut Saint-Jacques Premier Cru,Pinot Noir,France,Burgundy,Gevrey-Chambertin,,,93,"Structured, dense and packed with black fruits, this is complex wine. Yet with all of its ripeness, it offers a great line of freshness and a smoky wood flavor, with blackberry-like acidity on the finish. Age for five years or more.",Roger Voss,@vossroger,structure dense pack black fruit complex wine yet ripeness offer great line freshness smoky wood flavor blackberrylike acidity finish age five year
Domaine Jean-Paul et Benoît Droin 2016 Fourchaume Premier Cru  (Chablis),Domaine Jean-Paul et Benoît Droin,2016.0,Fourchaume Premier Cru,Chardonnay,France,Burgundy,Chablis,,,93,"A wonderfully balanced wine, this shows a vanilla note that harmonizes with its ripe tropical fruit and a distinct touch of minerality. Wood aging shows through on the finish.",Roger Voss,@vossroger,wonderfully balanced wine show vanilla note harmonize ripe tropical fruit distinct touch minerality wood aging show finish
Domaine Vincent Girardin 2016 Genevrières Premier Cru  (Meursault),Domaine Vincent Girardin,2016.0,Genevrières Premier Cru,Chardonnay,France,Burgundy,Meursault,,67.0,93,"Soft and rich, with ripe fruit flavors, this is warm and opulent. Packed with notes of spice and toast, the ripe peach flavor is layered into the fine, elegant structure. Aging will make it even more delicious.",Roger Voss,@vossroger,soft rich ripe fruit flavor warm opulent pack note spice toast ripe peach flavor layer fine elegant structure aging make even delicious
Domaine Vincent Girardin 2016 Perrières Premier Cru  (Meursault),Domaine Vincent Girardin,2016.0,Perrières Premier Cru,Chardonnay,France,Burgundy,Meursault,,72.0,93,"Nervy and textured, this is a wine under tension. It is crisp with acidity, with lots of bright green-fruit and citrus flavors. This is complex and age worthy, bringing out the intense texture from the vineyard.",Roger Voss,@vossroger,nervy texture wine tension crisp acidity lot bright greenfruit citrus flavor complex age worthy bring intense texture vineyard
Pascal Bouchard 2016 Blanchot Grand Cru  (Chablis),Pascal Bouchard,2016.0,Blanchot Grand Cru,Chardonnay,France,Burgundy,Chablis,,,93,"Using grapes sourced from a steep slope in the Blanchot Vineyard, this powerful wine shows richness as well as concentrated fruitiness. Its smooth, mineral texture is punctuated acidity and flavors of apricot and melon fruit. Age for 4–5 years.",Roger Voss,@vossroger,use grape source steep slope blanchot vineyard powerful wine show richness well concentrate fruitiness smooth mineral texture punctuate acidity flavor apricot melon fruit age 4–5 year
Jean-Claude Boisset 2015  Echézeaux,Jean-Claude Boisset,2015.0,,Pinot Noir,France,Burgundy,Echézeaux,,145.0,93,"In this vintage, Echézeaux reveals an extra edge of really ripe, full fruits. They are balanced by the firm wood- and spice-laden structure, with the tannins and intense acids adding the final touches. Age this over 7–8 years.",Roger Voss,@vossroger,vintage echézeaux reveal extra edge really ripe full fruit balanced firm wood spiceladen structure tannin intense acid add final touch age 7–8 year
Domaine Jean-Paul et Benoît Droin 2016 Montée de Tonnerre Premier Cru  (Chablis),Domaine Jean-Paul et Benoît Droin,2016.0,Montée de Tonnerre Premier Cru,Chardonnay,France,Burgundy,Chablis,,47.0,93,"With wood-based aromas, this is currently a closed, taut wine. It has green fruits and minerality; it's nervy and under tension. The acidity is crisp while very light in character. This is for aging.",Roger Voss,@vossroger,woodbase aroma currently close taut wine green fruit minerality nervy tension acidity crisp light character age
Domaine Vincent Girardin 2016 Les Caillerets Premier Cru  (Chassagne-Montrachet),Domaine Vincent Girardin,2016.0,Les Caillerets Premier Cru,Chardonnay,France,Burgundy,Chassagne-Montrachet,,67.0,93,"A signature wine for Girardin, this is powerful and rich, with apricot, quince and green plum fruits that are layered within the taut texture. A toast note rounds out this complex, ageworthy wine.",Roger Voss,@vossroger,signature wine girardin powerful rich apricot quince green plum fruit layer within taut texture toast note round complex ageworthy wine
Château de Fuissé 2016 Les Brûlés  (Pouilly-Fuissé),Château de Fuissé,2016.0,Les Brûlés,Chardonnay,France,Burgundy,Pouilly-Fuissé,,66.0,93,"This is powerful, ripe and creamily smooth, bearing yellow fruits that dominate the wood aging. It's a rich medley of apricot and yellow peach flavors, laced with citrusy acidity. Full, complex and generous, this is worth aging for over four years.",Roger Voss,@vossroger,powerful ripe creamily smooth bear yellow fruit dominate wood age rich medley apricot yellow peach flavor lace citrusy acidity full complex generous worth age four year
Château de Fuissé 2016 Vieilles Vignes  (Pouilly-Fuissé),Château de Fuissé,2016.0,Vieilles Vignes,Chardonnay,France,Burgundy,Pouilly-Fuissé,,66.0,93,"Ripe and wood aged, this is rich with ginger and tropical fruit flavors. Dense and concentrated, it is a full-in-the-mouth wine—powerful and very ageworthy. Give this five years.",Roger Voss,@vossroger,ripe wood age rich ginger tropical fruit flavor dense concentrate fullinthemouth wine — powerful ageworthy give five year
Domaine Maillard 2020  Chorey-lès-Beaune,Domaine Maillard,2020.0,,Pinot Noir,France,Burgundy,Chorey-lès-Beaune,,28.0,89,"The appellation is good at producing soft early drinking wines like this. It is fruity with good acidity and red-currant fruitiness. The tannins are in the background, allowing the wine to age for a few years. Drink this ripe wine from 2022.",Roger Voss,@vossroger,appellation good produce soft early drinking wine like fruity good acidity redcurrant fruitiness tannin background allow wine age year drink ripe wine 2022
